engine,requestedBodies,tMs,bodies,awakeBodies,renderFps,simFps,simCapacityFps,physicsStepMs,physicsCapacityFps,renderSyncMs,syncMs,renderMs,snapshotCopyMs,snapshotBytes,threadsEnabled,stepCount
"box3d",4096,1769,4101,0,119.94082919017023,62.350213352319166,33684.19615516325,0.029687512665987015,33684.19615516325,0.2749999761581421,0.11500000953674316,0.18000006675720215,0.0700000524520874,229656,true,122
"box3d",4096,2022,4101,0,119.99600013714338,63.11014693424579,30917.864710053153,0.03234376013278961,30917.864710053153,0.28999996185302734,0.8650000095367432,0.1799999475479126,0.06500005722045898,229656,true,153
"box3d",4096,2273,4101,0,120.01360154761298,63.11014693424579,30917.864710053153,0.03234376013278961,30917.864710053153,0.28999996185302734,0.8650000095367432,0.22499990463256836,0.06500005722045898,229656,true,153
"box3d",4096,2526,4101,0,120.14016352411144,62.08227841330046,35164.85027437798,0.02843748778104782,35164.85027437798,0.36000001430511475,0.11500000953674316,0.20000004768371582,0.019999980926513672,229656,true,185
"box3d",8192,252,8197,8192,120.48676653219384,63.45995576194105,229.22636099236976,4.362500000745058,229.22636099236976,0.21000003814697266,0.29499995708465576,0.2549999952316284,0.10499989986419678,459032,true,47
"box3d",8192,505,8197,8192,120.10729586318904,63.45995576194105,229.22636099236976,4.362500000745058,229.22636099236976,0.1950000524520874,0.26499998569488525,0.2799999713897705,0.09999990463256836,459032,true,63
"box3d",8192,757,8197,0,120.00160001980767,62.703295852533344,248.94974334445837,4.016874998807907,248.94974334445837,0.15999996662139893,0.2200000286102295,0.19000005722045898,0.09000003337860107,459032,true,69
"box3d",8192,1010,8197,0,120.00720042515862,62.703295852533344,248.94974334445837,4.016874998807907,248.94974334445837,0.15999996662139893,0.2200000286102295,0.2049999237060547,0.09000003337860107,459032,true,69
"box3d",8192,1261,8197,0,120.00880063698703,62.56476430330226,1194.47554164914,0.8371875062584877,1194.47554164914,0.34499990940093994,0.36000001430511475,0.24000000953674316,0.09000003337860107,459032,true,100
"box3d",8192,1513,8197,0,120.01440173354925,62.56476430330226,1194.47554164914,0.8371875062584877,1194.47554164914,0.34499990940093994,0.36000001430511475,0.20500004291534424,0.09000003337860107,459032,true,100
"box3d",8192,1766,8197,0,119.99760005028773,62.745713192679936,41025.63626040502,0.024375002831220627,41025.63626040502,0.434999942779541,0.2099999189376831,0.18000006675720215,0.09000003337860107,459032,true,132
"box3d",8192,2018,8197,0,119.99280043883974,62.745713192679936,41025.63626040502,0.024375002831220627,41025.63626040502,0.434999942779541,0.2099999189376831,0.23000001907348633,0.09000003337860107,459032,true,132
"box3d",8192,2271,8197,0,119.9920005409262,62.22896369098084,28699.54518726011,0.03484375774860382,28699.54518726011,0.4049999713897705,0.21499991416931152,0.21000003814697266,0.08500003814697266,459032,true,163
"box3d",8192,2528,8197,0,119.73259718819446,62.22896369098084,28699.54518726011,0.03484375774860382,28699.54518726011,0.4049999713897705,0.21499991416931152,0.24000000953674316,0.08500003814697266,459032,true,163
"box3d",16384,253,16389,16384,120.15620306780774,59.916715758809744,107.61366680685163,9.2925000111262,107.61366680685163,0.4450000524520874,0.43500006198883057,0.24500000476837158,0.12000000476837158,917784,true,46
"box3d",16384,506,16389,16384,119.9640107929486,62.644988897904895,121.52744841717846,8.228593729436398,121.52744841717846,0.7649999856948853,0.4299999475479126,0.24000000953674316,0.2250000238418579,917784,true,62
"box3d",16384,758,16389,16384,120.09767944824188,62.644988897904895,121.52744841717846,8.228593729436398,121.52744841717846,0.25,0.440000057220459,0.25999999046325684,0.13499999046325684,917784,true,78
"box3d",16384,1011,16389,0,119.99999999999997,62.644988897904895,121.52744841717846,8.228593729436398,121.52744841717846,0.5349999666213989,0.4249999523162842,0.18499994277954102,0.15999996662139893,917784,true,86
"box3d",16384,1266,16389,0,119.68164681870132,62.644988897904895,121.52744841717846,8.228593729436398,121.52744841717846,0.5349999666213989,0.4249999523162842,0.21000003814697266,0.15999996662139893,917784,true,86
"box3d",16384,1517,16389,0,119.7238370129121,63.22111584197425,140.2708981750268,7.129062499850988,140.2708981750268,0.6200000047683716,0.6549999713897705,0.21000003814697266,0.059999942779541016,917784,true,118
"box3d",16384,1769,16389,0,120.13855980717194,63.22111584197425,140.2708981750268,7.129062499850988,140.2708981750268,0.6200000047683716,0.6549999713897705,0.33000004291534424,0.059999942779541016,917784,true,118
"box3d",16384,2023,16389,0,119.92804318552592,62.54153148983221,36158.18760953615,0.027656253427267075,36158.18760953615,0.9599999189376831,2.5,0.2200000286102295,0.1650000810623169,917784,true,149
